district,province,country,latitude,longitude
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
Sialkot,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Narowal,Punjab,Pakistan,31,72
Sajawal,Sindh,Pakistan,25.5,69
Sialkot,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Narowal,Punjab,Pakistan,31,72
Badin,Sindh,Pakistan,25.5,69
Mansehra,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Narowal,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Mansehra,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Gujranwala,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Swat,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Narowal,Punjab,Pakistan,31,72
Sialkot,Punjab,Pakistan,31,72
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Narowal,Punjab,Pakistan,31,72
Hafizabad,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
Hafizabad,Punjab,Pakistan,31,72
Sialkot,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
Sheikupura,Punjab,Pakistan,31,72
Sialkot,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
Sheikupura,Punjab,Pakistan,31,72
Sialkot,Punjab,Pakistan,31,72
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
TM Khan,Sindh,Pakistan,25.5,69
Swat,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
Shikarpur,Sindh,Pakistan,25.5,69
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Battagram,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Lower Dir,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Bannu,Khyber Pakhtunkhwa,Pakistan,33.712802,71.2678805
Sialkot,Punjab,Pakistan,31,72
TM Khan,Sindh,Pakistan,25.5,69
Lupon,Davao Oriental,Philippines,7.166667,126.333333
Remedios T. Romualdez,Agusan Del Norte,Philippines,8.92,125.46
Braulio E. Dujali,Davao del Norte,Philippines,7.6179228,125.6832687
Surallah,South Cotabato,Philippines,6.2855239,124.9333096
Surallah,South Cotabato,Philippines,6.2855239,124.9333096
Bago City,Negros Occidental,Philippines,10.416667,123
Bago City,Negros Occidental,Philippines,10.416667,123
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
NA,,Vietnam,-35.7778523,150.1870785
Norala,South Cotabato,Philippines,6.2855239,124.9333096
Lupon,Davao Oriental,Philippines,7.166667,126.333333
Lupon,Davao Oriental,Philippines,7.166667,126.333333
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Indonesia,-5.525115,120.2284286
NA,,Vietnam,-35.7778523,150.1870785
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
NA,,Vietnam,-35.7778523,150.1870785
Mawab,Compostela Valley,Philippines,7.45,126.07
Trinidad,Bohol,Philippines,9.833333,124.1615579
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
Balayan,Batangas,Philippines,13.9146826,121.0867566
Bacnotan,La Union,Philippines,16.5735957,120.4089899
NA,,Philippines,14.574348,121.0585012
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Buenavista,Agusan del Norte,Philippines,8.92,125.46
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Mangaldan,Pangasinan,Philippines,15.916667,120.333333
Balayan,Batangas,Philippines,13.9146826,121.0867566
Tubo,Abra,Philippines,17.58,120.8
NA,,Philippines,14.574348,121.0585012
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Buenavista,Agusan del Norte,Philippines,8.92,125.46
Bago City,Cebu,Philippines,10.2931062,123.9020773
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Mangaldan,Pangasinan,Philippines,15.916667,120.333333
Tubo,Abra,Philippines,17.58,120.8
NA,,Philippines,14.574348,121.0585012
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Nabunturan,Compostela Valley,Philippines,7.45,126.07
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Buenavista,Agusan del Norte,Philippines,8.92,125.46
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Buenavista,Agusan del Norte,Philippines,8.92,125.46
Opol,Misamis Oriental,Philippines,8.6534807,124.8235205
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Mawab,Compostela Valley,Philippines,7.45,126.07
Mawab,Compostela Valley,Philippines,7.45,126.07
Nabunturan,Compostela Valley,Philippines,7.45,126.07
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Mangaldan,Pangasinan,Philippines,15.916667,120.333333
Bago City,Cebu,Philippines,10.2931062,123.9020773
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Camalaniugan,Cagayan,Philippines,18,121.833333
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Mangaldan,Pangasinan,Philippines,15.916667,120.333333
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Buenavista,Agusan del Norte,Philippines,8.92,125.46
Mawab,Compostela Valley,Philippines,7.45,126.07
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
Muñoz City,Nueva Ecija,Philippines,15.583333,121
Bacnotan,La Union,Philippines,16.5735957,120.4089899
Tubo,Abra,Philippines,17.58,120.8
Santo Domingo,Ilocos Sur,Philippines,17.2,120.5
